GUNUNG-SITOLI	NAMLEA	0	[NAMLEA]
GUNUNG-SITOLI	TERNATE	0	[TERNATE]
GUNUNG-SITOLI	TIDORE	0	[TIDORE]
GUNUNG-SITOLI	AMBON	0	[AMBON]
GUNUNG-SITOLI	MOROTAI	0	[MOROTAI]
GUNUNG-SITOLI	BULI	0	[BULI]
GUNUNG-SITOLI	PULAU-GEBE	0	[PULAU-GEBE]
GUNUNG-SITOLI	GEBE	0	[GEBE]
GUNUNG-SITOLI	SORONG	0	[SORONG]
GUNUNG-SITOLI	SAUMLAKI	0	[SAUMLAKI]
GUNUNG-SITOLI	LARAT	0	[LARAT]
GUNUNG-SITOLI	FAKFAK	0	[FAKFAK]
GUNUNG-SITOLI	KAIMANA	0	[KAIMANA]
GUNUNG-SITOLI	DOBO	0	[DOBO]
GUNUNG-SITOLI	ORENSBARI	0	[ORENSBARI]
GUNUNG-SITOLI	WAREN	0	[WAREN]
GUNUNG-SITOLI	TIMIKA	0	[TIMIKA]
GUNUNG-SITOLI	TEPA	0	[TEPA]
GUNUNG-SITOLI	AGATS	0	[AGATS]
GUNUNG-SITOLI	BOVEN-DIGOEL	0	[BOVEN-DIGOEL]
GUNUNG-SITOLI	JAYAPURA	0	[JAYAPURA]
BELAWAN	MENTAWAI	0	[MENTAWAI]
BELAWAN	TELUK-BAYUR	0	[TELUK-BAYUR]
BELAWAN	KUALATUNGKAL	0	[KUALATUNGKAL]
BELAWAN	BATAM	0	[BATAM]
BELAWAN	TANJUNG-API-API	0	[TANJUNG-API-API]
BELAWAN	LAMPUNG	0	[LAMPUNG]
BELAWAN	TAREMPA	0	[TAREMPA]
BELAWAN	TANJUNG-PRIOK	0	[TANJUNG-PRIOK]
BELAWAN	MIDAI-SERASAN	0	[MIDAI-SERASAN]
BELAWAN	SELAT-LAMPA	0	[SELAT-LAMPA]
BELAWAN	PENAGI	0	[PENAGI]
BELAWAN	PONTIANAK	0	[PONTIANAK]
BELAWAN	TANJUNG-MAS	0	[TANJUNG-MAS]
BELAWAN	TANJUNG-PERAK	0	[TANJUNG-PERAK]
BELAWAN	SAMPIT	0	[SAMPIT]
BELAWAN	BANJARMASIN	0	[BANJARMASIN]
BELAWAN	BALIKPAPAN	0	[BALIKPAPAN]
BELAWAN	SAMARINDA	0	[SAMARINDA]
BELAWAN	SANGATTA	0	[SANGATTA]
BELAWAN	SEBATIK	0	[SEBATIK]
BELAWAN	POLEWALI	0	[POLEWALI]
BELAWAN	BELANG-BELANG	0	[BELANG-BELANG]
BELAWAN	MAKASAR	0	[MAKASAR]
BELAWAN	TANJUNG-SILOPO	0	[TANJUNG-SILOPO]
